GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0009887	animal organ morphogenesis	0.00009098109729644899	0.00009098109729644899	+1	CTHRC1,COL1A2,COL3A1,COL1A1,PTN,SFRP4,MFAP2,SFRP2,FST,MMP2,FGF18,EDN1,WNT2,CHSY1,FGF7,GREM2,ELN,FBN1,MFAP5,EFEMP2,COL5A2,HYAL1,ASPN,CPE,COL5A1,LAMA2,LAMB1
GO:0071675	regulation of mononuclear cell migration	0.00009237147799070524	0.00009237147799070524	+1	CCL21A,CXCL13,CCL5,PLA2G7,CALR,ADAM17,ECM1,NINJ1,CXCL12,C1QBP
GO:0090288	negative regulation of cellular response to growth factor stimulus	0.00010202018762429765	0.00010202018762429765	+1	CXCL13,SFRP2,SORL1,ADAMTS12,GREM2,FBN1,TNFAIP6,EMILIN1,DCN
GO:0010594	regulation of endothelial cell migration	0.00010543584686611738	0.00010543584686611738	+1	CXCL13,PTN,FGF18,CALR,ADAM17,CD40,GPI1,APOE,SPARC,SERPINF1,DCN
GO:0002683	negative regulation of immune system process	0.0001249292925793706	0.0001249292925793706	+1	CCL21A,COL3A1,PGLYRP2,DPP4,LRRC17,FGL2,CST7,PGLYRP1,FBN1,IL4RA,TNFAIP6,C1QC,EMILIN1,MILR1,LOXL3,LAG3,CXCL12
GO:0098883	synapse pruning	0.0001295176065109939	0.0001295176065109939	+1	C3,C1QA,C1QB,C1QC
GO:1902533	positive regulation of intracellular signal transduction	0.00013763811036320215	0.00013763811036320215	+1	CCL21A,CCL19,CCL22,COL3A1,CCL5,CCL6,C3,CLU,FN1,IGFBP6,CCL9,FGF18,EDN1,CCL8,HPSE,HSP90AB1,CALR,ADAM17,CD40,THPO,CD14,APOE,C1QTNF12,DCN,CXCL12,C1QBP
GO:0051346	negative regulation of hydrolase activity	0.00013997778434463506	0.00013997778434463506	+1	TIMP1,SFRP2,C3,SORL1,APOC1,CST7,SERPINB1A,PI16,ANGPTL8,ECM1,GZMA,WFDC21,GPI1,VTN,SERPINF1,CTSB
GO:0048535	lymph node development	0.00014954613022156868	0.00014954613022156868	+1	CCL21A,LTA,CXCL13
GO:2000547	regulation of dendritic cell dendrite assembly	0.00016710116177049713	0.00016710116177049713	+1	CCL21A,CCL19
GO:0040013	negative regulation of locomotion	0.00017442306045682877	0.00017442306045682877	+1	CCL21A,CXCL13,COL3A1,PTN,TIMP1,SFRP2,DPP4,CALR,TNFAIP6,EMILIN1,APOE,SERPINF1,CD63,DCN,CXCL12
GO:1903053	regulation of extracellular matrix organization	0.00017767192785146085	0.00017767192785146085	+1	DPP4,AEBP1,EFEMP2,EMILIN1,FAP,LAMA2,LAMB1
GO:0009725	response to hormone	0.00020784037364035104	0.00020784037364035104	+1	CCL21A,CCL19,COL3A1,COL1A1,TIMP1,SORL1,MMP2,CTSS,ANG,ACE,EDN1,SPP1,FBN1,CALR,DHH,MMP19,GPI1,HMGB2,C1QTNF12,SERPINF1,NUCB2,PLAT,YBX1,CTSB,CXCL12
GO:0002697	regulation of immune effector process	0.0002227890251145837	0.0002227890251145837	+1	CCL19,LTA,PGLYRP2,C3,DPP4,SPON2,CD5L,FGL2,CFP,PGLYRP1,CD40,IL4RA,GPI1,LOXL3,LAG3,C1QBP
GO:0043547	positive regulation of GTPase activity	0.00022604595113099254	0.00022604595113099254	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,CCL6
GO:0051247	positive regulation of protein metabolic process	0.00024259712351602694	0.00024259712351602694	+1	CCL21A,CCL19,CCL5,SFRP2,C3,SORL1,CLU,FN1,PCOLCE,ANG,ACE,ANGPTL8,FGF18,EDN1,HPSE,ACRBP,TSLP,FGF7,FBN1,HSP90AB1,CTSD,ADAM17,CD40,SDCBP
GO:0001934	positive regulation of protein phosphorylation	0.00025209666583614755	0.00025209666583614755	+1	CCL21A,CCL19,CCL5,SFRP2,C3,CLU,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP
GO:0060348	bone development	0.0002559177833796052	0.0002559177833796052	+1	COL3A1,COL1A1,SFRP4,LRRC17,FGF18,ADAMTS12,CHSY1,FBN1,ECM1,THPO,SPARC,NINJ1
GO:0051246	regulation of protein metabolic process	0.00026437638332871445	0.00026437638332871445	+1	CCL21A,IL22RA2,CCL19,IL1R2,TIMP1,CCL5,SFRP2,C3,LIPG,SORL1,CLU,FN1,PCOLCE,CST7,SERPINB1A,ANG,ACE,PI16,ANGPTL8,FGF18,EDN1,HPSE,ACRBP,TSLP,FGF7,FBN1,HSP90AB1,CTSD,CALR,ADAM17,CD40,SDCBP,ECM1
GO:0071560	cellular response to transforming growth factor beta stimulus	0.00026743415328780935	0.00026743415328780935	+1	COL1A2,COL3A1,COL1A1,EDN1,WNT2,CLEC3B,FBN1,HSP90AB1,ADAM17,SDCBP,EMILIN1,ASPN
GO:0071677	positive regulation of mononuclear cell migration	0.00028541009591851965	0.00028541009591851965	+1	CCL21A,CXCL13,CCL5,PLA2G7,CALR,ADAM17,CXCL12,C1QBP
GO:1902622	regulation of neutrophil migration	0.0003156916158391901	0.0003156916158391901	+1	CCL21A,CCL19,DPP4,EDN1,TNFAIP6,JAM3,C1QBP
GO:0071559	response to transforming growth factor beta	0.0003280523632153088	0.0003280523632153088	+1	COL1A2,COL3A1,COL1A1,EDN1,WNT2,CLEC3B,FBN1,HSP90AB1,ADAM17,SDCBP,EMILIN1,ASPN
GO:0097026	dendritic cell dendrite assembly	0.0003341778823801425	0.0003341778823801425	+1	CCL21A,CCL19
GO:0010820	positive regulation of T cell chemotaxis	0.0003877445459677486	0.0003877445459677486	+1	CCL21A,CXCL13,CCL5
GO:0001932	regulation of protein phosphorylation	0.0004043252853717419	0.0004043252853717419	+1	CCL21A,IL22RA2,CCL19,CCL5,SFRP2,C3,SORL1,CLU,FN1,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,EMILIN1,THPO,APOE,VTN
GO:0052547	regulation of peptidase activity	0.0004650098611420367	0.0004650098611420367	+1	TIMP1,SFRP2,C3,SORL1,FN1,PCOLCE,CST7,SERPINB1A,PI16,ACRBP,CTSD,ECM1,WFDC21,GPI1,VTN,SERPINF1
GO:1902988	neurofibrillary tangle assembly	0.0004658465815166666	0.0004658465815166666	+1	SORL1,CLU,APOE
GO:1902996	regulation of neurofibrillary tangle assembly	0.0004658465815166666	0.0004658465815166666	+1	SORL1,CLU,APOE
GO:0010819	regulation of T cell chemotaxis	0.0004706131518789211	0.0004706131518789211	+1	CCL21A,CXCL13,CCL5
GO:0071773	cellular response to BMP stimulus	0.0004850893077340352	0.0004850893077340352	+1	SFRP4,SFRP2,SORL1,FST,ADAMTS12,FSTL1,GREM2,FBN1,TNFAIP6
GO:0071772	response to BMP	0.0004850893077340352	0.0004850893077340352	+1	SFRP4,SFRP2,SORL1,FST,ADAMTS12,FSTL1,GREM2,FBN1,TNFAIP6
GO:0060627	regulation of vesicle-mediated transport	0.0005366115575643456	0.0005366115575643456	+1	CCL21A,CCL19,SFRP4,C3,SORL1,CLU,APOC1,LGI3,CFP,IL15RA,CALR,SDCBP,IL4RA,TRF,CD14,APOE,VTN,CD63
GO:0042981	regulation of apoptotic process	0.0005895710252168028	0.0005895710252168028	+1	CCL21A,CCL19,LTA,PTN,TIMP1,SFRP4,CCL5,SFRP2,CLU,FN1,MMP2,ACE,EDN1,SPP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,CTSD,ADAM17,CD40,GZMA,EMILIN1,FAP,GPI1,CHL1,HMGB2,APOE,FLT3L,YBX1,CXCL12,C1QBP,PPT1,HDGF
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.000699350789611581	0.000699350789611581	+1	SFRP2,SORL1,FST,GREM2,FBN1,ADAM17,TNFAIP6,EMILIN1,ASPN
GO:0042327	positive regulation of phosphorylation	0.0007457807484440608	0.0007457807484440608	+1	CCL21A,CCL19,CCL5,SFRP2,C3,CLU,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,TRF
GO:0012501	programmed cell death	0.0008343322893466273	0.0008343322893466273	+1	CCL21A,CCL19,LTA,PTN,TIMP1,SFRP4,CCL5,SFRP2,CLU,FN1,MMP2,CD5L,ACE,EDN1,SPP1,PGLYRP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,CTSD,ADAM17,CD40,GZMA,EMILIN1,FAP,GPI1,GSDMD,CHL1,HMGB2,APOE,NINJ1,SRGN,FLT3L,YBX1,CXCL12,C1QBP,PPT1,HDGF
GO:1904018	positive regulation of vasculature development	0.0008811021016408363	0.0008811021016408363	+1	CCL5,SFRP2,C3,FGF18,HPSE,CD40,ECM1,EMILIN1,HYAL1,NINJ1
GO:0045766	positive regulation of angiogenesis	0.0008811021016408363	0.0008811021016408363	+1	CCL5,SFRP2,C3,FGF18,HPSE,CD40,ECM1,EMILIN1,HYAL1,NINJ1
GO:0043067	regulation of programmed cell death	0.0009097218049241884	0.0009097218049241884	+1	CCL21A,CCL19,LTA,PTN,TIMP1,SFRP4,CCL5,SFRP2,CLU,FN1,MMP2,ACE,EDN1,SPP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,CTSD,ADAM17,CD40,GZMA,EMILIN1,FAP,GPI1,CHL1,HMGB2,APOE,FLT3L,YBX1,CXCL12,C1QBP,PPT1,HDGF
GO:0140131	positive regulation of lymphocyte chemotaxis	0.0009187486164098931	0.0009187486164098931	+1	CCL21A,CXCL13,CCL5
GO:0042325	regulation of phosphorylation	0.000928172792375729	0.000928172792375729	+1	CCL21A,IL22RA2,CCL19,CCL5,SFRP2,C3,SORL1,CLU,FN1,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,TRF,EMILIN1,THPO,APOE,VTN
GO:0045860	positive regulation of protein kinase activity	0.0010228420621834473	0.0010228420621834473	+1	CCL21A,CCL19,CCL5,CLU,ANG,ACE,FGF18,EDN1,FBN1,HSP90AB1,ADAM17,CD40
GO:0010466	negative regulation of peptidase activity	0.0010435418879451298	0.0010435418879451298	+1	TIMP1,SFRP2,C3,SORL1,CST7,SERPINB1A,PI16,ECM1,WFDC21,GPI1,VTN,SERPINF1,CTSB
GO:0048771	tissue remodeling	0.0010709086298421968	0.0010709086298421968	+1	CTHRC1,PTN,TIMP1,MMP2,CTSS,CTSK,SPP1,ELN,TRF
GO:0002606	positive regulation of dendritic cell antigen processing and presentation	0.0011693659842945917	0.0011693659842945917	+1	CCL21A,CCL19
GO:0045321	leukocyte activation	0.001245661331919263	0.001245661331919263	+1	CCL21A,CCL19,CCL5,PGLYRP2,CLU,FN1,DPP4,FGL2,CST7,C1QA,CD48,PGLYRP1,TSLP,IL15RA,ST3GAL1,ADAM17,CD40,IL4RA,MILR1,LOXL3,NAMPT,IL11RA1,FLT3L,LAG3,CXCL12,KARS
GO:0043410	positive regulation of MAPK cascade	0.0014058240050417489	0.0014058240050417489	+1	CCL21A,CCL19,CCL22,CCL5,CCL6,C3,IGFBP6,CCL9,FGF18,EDN1,CCL8,ADAM17,CD40,THPO,APOE
GO:0019882	antigen processing and presentation	0.0014446160183871853	0.0014446160183871853	+1	CCL21A,CCL19,IFI30,FGL2,CTSS,IDE,CALR
GO:0016043	cellular component organization	0.0015107206062615953	0.0015107206062615953	+1	CCL21A,CCL19,CTHRC1,CXCL13,COL1A2,POSTN,COL3A1,COL1A1,PTN,SFRP4,CCL5,SFRP2,MMP3,C3,ADAMTS4,LUM,LIPG,SORL1,CLU,APOC1,FN1,OLFML2B,DPP4,HAPLN4,MMP2,PLA2G7,CTSS,ANG,C1QA,ACE,COL4A5,CNP,PI16,EDN1,AEBP1,CCL8,ADAMTS12,COL14A1,ADAMTSL1,ACRBP,FGF7,IL15RA,ELN,HSP90AB1,CTSD,ADAMTS15,CALR,MFAP5,VWA1,C1QB,ADAM17,SDCBP,IL4RA,TNFAIP6,C1QC,TRF,EFEMP2,ADAMTS14,EMILIN1,FAP,MMP19,GSDMD,CHL1,CD14,GFOD2,LOXL2,LOXL3,COL5A2,HMGB2,APOE,SPARC,HYAL1,VTN,ABCD1,SERPINF1,NINJ1,COL5A1,SRGN,NPC2,CD63,DCN,PCSK5,LAMA2,FLT3L,ADAMTS2,LAMB1,CXCL12,JAM3,HNRNPA2B1,C1QBP,NAXE,PPT1
GO:0010942	positive regulation of cell death	0.0015139956207040443	0.0015139956207040443	+1	LTA,PTN,SFRP4,CCL5,SFRP2,CLU,MMP2,C1QA,ACE,CTSD,ADAM17,CD40,HP,GZMA,EMILIN1,FAP
GO:0043087	regulation of GTPase activity	0.001520712024330331	0.001520712024330331	+1	CCL21A,CCL19,CCL22,CXCL13,CCL5,CCL6
GO:0010818	T cell chemotaxis	0.0015858525662821165	0.0015858525662821165	+1	CCL21A,CXCL13,CCL5
GO:0031349	positive regulation of defense response	0.0016703251809309554	0.0016703251809309554	+1	LTA,CCL5,C3,DPP4,CTSS,ACE,TSLP,IL16,EMILIN1,HMGB2,NINJ1,LAG3,KARS
GO:0007399	nervous system development	0.0017132693544268474	0.0017132693544268474	+1	CTHRC1,LTA,POSTN,COL3A1,PTN,CCL5,SFRP2,C3,SORL1,CLU,FN1,HAPLN4,MMP2,CST7,ANG,C1QA,ACE,CNP,IGSF10,FGF18,EDN1,WNT2,IL15RA,HSP90AB1,CALR,ADAM17,SDCBP,DHH,TRF,CHL1,LOXL3,HMGB2,APOE,VTN,ABCD1,SERPINF1,CPE,LAMA2,LAMB1,CYB5D2,CXCL12,JAM3,PPT1
GO:0048878	chemical homeostasis	0.001731713652764876	0.001731713652764876	+1	CCL21A,CCL19,SFRP4,CCL5,LIPG,ACE,NAPSA,ANGPTL8,EDN1,SPP1,CCL8,FGF7,FBN1,CD40,TRF,GPI1,CP,APOE,C1QTNF12,ABCD1,SERPINF1,FABP5,NUCB2,NPC2
GO:0033632	regulation of cell-cell adhesion mediated by integrin	0.00176250684821716	0.00176250684821716	+1	CXCL13,CCL5,DPP4
GO:0033630	positive regulation of cell adhesion mediated by integrin	0.0017918671237123986	0.0017918671237123986	+1	CCL21A,CXCL13,CCL5
GO:0002604	regulation of dendritic cell antigen processing and presentation	0.001801085650297237	0.001801085650297237	+1	CCL21A,CCL19,FGL2
GO:0071492	cellular response to UV-A	0.0019558938021539754	0.0019558938021539754	+1	TIMP1,MMP3,MMP2
GO:0050678	regulation of epithelial cell proliferation	0.001988835966114874	0.001988835966114874	+1	PTN,CCL5,SFRP2,ANG,FGF18,WNT2,FGF7,ADAM17,ECM1,HMGB2,APOE,SPARC,HYAL1,SERPINF1
GO:1901623	regulation of lymphocyte chemotaxis	0.002014910704925282	0.002014910704925282	+1	CCL21A,CXCL13,CCL5
GO:0019220	regulation of phosphate metabolic process	0.0022135297208760686	0.0022135297208760686	+1	CCL21A,IL22RA2,CCL19,CCL5,SFRP2,C3,SORL1,CLU,APOC1,FN1,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,TRF,EMILIN1,THPO,APOE,VTN
GO:0051174	regulation of phosphorus metabolic process	0.0022424937510797487	0.0022424937510797487	+1	CCL21A,IL22RA2,CCL19,CCL5,SFRP2,C3,SORL1,CLU,APOC1,FN1,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,TRF,EMILIN1,THPO,APOE,VTN
GO:0002274	myeloid leukocyte activation	0.0023451514048830275	0.0023451514048830275	+1	CCL5,CLU,FN1,CST7,C1QA,CD48,TSLP,IL4RA,MILR1,NAMPT,FLT3L,KARS
GO:0002408	myeloid dendritic cell chemotaxis	0.0025052344767543568	0.0025052344767543568	+1	CCL21A,CCL19
GO:0033628	regulation of cell adhesion mediated by integrin	0.0026478387668684984	0.0026478387668684984	+1	CCL21A,CXCL13,CCL5,DPP4
GO:0035987	endodermal cell differentiation	0.0026957081645916023	0.0026957081645916023	+1	FN1,MMP2,COL5A2,VTN,COL5A1,LAMB1
GO:0002250	adaptive immune response	0.002871725965972145	0.002871725965972145	+1	CCL19,LTA,C3,DPP4,CTSS,C1QA,CD48,C1QB,ADAM17,CD40,IL4RA,C1QC,IL18BP,LOXL3,LAG3,C1RL,JAM3
GO:0010562	positive regulation of phosphorus metabolic process	0.0029964274769900077	0.0029964274769900077	+1	CCL21A,CCL19,CCL5,SFRP2,C3,CLU,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,TRF
GO:0045937	positive regulation of phosphate metabolic process	0.0029964274769900077	0.0029964274769900077	+1	CCL21A,CCL19,CCL5,SFRP2,C3,CLU,ANG,ACE,FGF18,EDN1,TSLP,FGF7,FBN1,HSP90AB1,ADAM17,CD40,SDCBP,TRF
GO:2000669	negative regulation of dendritic cell apoptotic process	0.003061729291409254	0.003061729291409254	+1	CCL21A,CCL19
GO:0006915	apoptotic process	0.0032333311098205137	0.0032333311098205137	+1	CCL21A,CCL19,LTA,PTN,TIMP1,SFRP4,CCL5,SFRP2,CLU,FN1,MMP2,CD5L,ACE,EDN1,SPP1,PGLYRP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,CTSD,ADAM17,CD40,GZMA,EMILIN1,FAP,GPI1,CHL1,HMGB2,APOE,SRGN,FLT3L,YBX1,CXCL12,C1QBP,PPT1,HDGF
GO:0030509	BMP signaling pathway	0.003260445085351534	0.003260445085351534	+1	SFRP4,SFRP2,SORL1,FST,FSTL1,GREM2,FBN1,TNFAIP6
GO:0050679	positive regulation of epithelial cell proliferation	0.0033093932780917427	0.0033093932780917427	+1	PTN,CCL5,ANG,FGF18,WNT2,FGF7,ADAM17,ECM1,HMGB2,HYAL1,CXCL12
GO:0007566	embryo implantation	0.003350395143036714	0.003350395143036714	+1	TIMP1,MMP2,CALR,IL11RA1,PCSK5,LAMB1,C1QBP
GO:0045859	regulation of protein kinase activity	0.0033520491273723433	0.0033520491273723433	+1	CCL21A,CCL19,CCL5,SFRP2,SORL1,CLU,ANG,ACE,FGF18,EDN1,FBN1,HSP90AB1,ADAM17,CD40
GO:0002526	acute inflammatory response	0.0034550802124513804	0.0034550802124513804	+1	CCL5,C3,FN1,HPSE,ORM1,ORM3,HP
GO:0002579	positive regulation of antigen processing and presentation	0.003673806414886609	0.003673806414886609	+1	CCL21A,CCL19
GO:0001935	endothelial cell proliferation	0.003808970044353056	0.003808970044353056	+1	ANG,WNT2,FGF7,ADAM17,ECM1,LOXL2,HMGB2,APOE,SPARC,CXCL12
GO:0050729	positive regulation of inflammatory response	0.0038365125236155756	0.0038365125236155756	+1	LTA,CCL5,C3,CTSS,ACE,TSLP,IL16,NINJ1,KARS
GO:2000404	regulation of T cell migration	0.003992944600785047	0.003992944600785047	+1	CCL21A,CXCL13,CCL5,ADAM17,ECM1,CXCL12
GO:0033622	integrin activation	0.004407649285536233	0.004407649285536233	+1	CXCL13,FN1,PCSK5,CXCL12,JAM3
GO:0001818	negative regulation of cytokine production	0.004622065773489346	0.004622065773489346	+1	IL1R2,PGLYRP2,FN1,SSC5D,SERPINB1A,PGLYRP1,HSP90AB1,ABCD1,SRGN,LAG3,CHID1,C1QBP
GO:0150146	cell junction disassembly	0.004780708438457432	0.004780708438457432	+1	C3,C1QA,C1QB,C1QC
GO:0071840	cellular component organization or biogenesis	0.004868388042246726	0.004868388042246726	+1	CCL21A,CCL19,CTHRC1,CXCL13,COL1A2,POSTN,COL3A1,COL1A1,PTN,SFRP4,CCL5,SFRP2,MMP3,C3,ADAMTS4,LUM,LIPG,SORL1,CLU,APOC1,FN1,OLFML2B,DPP4,HAPLN4,MMP2,PLA2G7,CTSS,ANG,C1QA,ACE,COL4A5,CNP,PI16,EDN1,AEBP1,CCL8,ADAMTS12,COL14A1,ADAMTSL1,ACRBP,FGF7,IL15RA,ELN,HSP90AB1,CTSD,ADAMTS15,CALR,MFAP5,VWA1,C1QB,ADAM17,SDCBP,IL4RA,TNFAIP6,C1QC,TRF,EFEMP2,ADAMTS14,EMILIN1,FAP,MMP19,GSDMD,CHL1,CD14,GFOD2,LOXL2,LOXL3,COL5A2,HMGB2,APOE,SPARC,HYAL1,VTN,ABCD1,SERPINF1,NINJ1,COL5A1,SRGN,NPC2,CD63,DCN,PCSK5,LAMA2,FLT3L,ADAMTS2,LAMB1,CXCL12,JAM3,HNRNPA2B1,C1QBP,NAXE,PPT1
GO:2000406	positive regulation of T cell migration	0.004897850083561607	0.004897850083561607	+1	CCL21A,CXCL13,CCL5
GO:0033674	positive regulation of kinase activity	0.005065310344948339	0.005065310344948339	+1	CCL21A,CCL19,CCL5,CLU,ANG,ACE,FGF18,EDN1,FBN1,HSP90AB1,ADAM17,CD40
GO:0032102	negative regulation of response to external stimulus	0.005072764156670919	0.005072764156670919	+1	IL22RA2,CXCL13,DPP4,FGL2,CST7,PGLYRP1,TNFAIP6,APOE,C1QTNF12,VTN,SERPINF1,NUCB2,PLAT,C1QBP
GO:0070141	response to UV-A	0.0053657852499047086	0.0053657852499047086	+1	TIMP1,MMP3,MMP2
GO:0051347	positive regulation of transferase activity	0.005395765755749358	0.005395765755749358	+1	CCL21A,CCL19,CCL5,SORL1,CLU,ANG,ACE,FGF18,EDN1,FBN1,HSP90AB1,ADAM17,CD40
GO:0009611	response to wounding	0.005606055117553422	0.005606055117553422	+1	COL3A1,COL1A1,PTN,TIMP1,C3,FN1,MMP2,HPSE,FGF7,ADAM17,EMILIN1,CHL1,APOE,VTN,COL5A1,PLAT
GO:0097048	dendritic cell apoptotic process	0.005843409566484951	0.005843409566484951	+1	CCL21A,CCL19
GO:2000668	regulation of dendritic cell apoptotic process	0.005843409566484951	0.005843409566484951	+1	CCL21A,CCL19
GO:1902531	regulation of intracellular signal transduction	0.00632531372494799	0.00632531372494799	+1	CCL21A,CCL19,CCL22,COL3A1,SFRP4,CCL5,SFRP2,CCL6,C3,SORL1,CLU,FN1
GO:0033631	cell-cell adhesion mediated by integrin	0.006493340391856372	0.006493340391856372	+1	CXCL13,CCL5,DPP4
GO:0006953	acute-phase response	0.006590409192560977	0.006590409192560977	+1	CCL5,FN1,ORM1,ORM3,HP
GO:0043932	ossification involved in bone remodeling	0.006677693860183602	0.006677693860183602	+1	CTHRC1,PTN
GO:0001771	immunological synapse formation	0.006677693860183614	0.006677693860183614	+1	CCL21A,CCL19
GO:0050865	regulation of cell activation	0.006706941461839626	0.006706941461839626	+1	CCL21A,CCL19,CCL5,PGLYRP2,FN1,DPP4,FGL2,CST7,PGLYRP1,TSLP,IL15RA,CD40,IL4RA,EMILIN1,MILR1,LOXL3,APOE,FLT3L,LAG3,KARS
GO:0048589	developmental growth	0.007219871200406432	0.007219871200406432	+1	POSTN,COL3A1,PTN,SFRP2,C3,FN1,IGSF10,PI16,EDN1,WNT2,COL14A1,FGF7,HSP90AB1,TNFAIP6,ECM1
GO:0060284	regulation of cell development	0.007251559371646163	0.007251559371646163	+1	LTA,POSTN,PTN,SORL1,FN1,ACE,WNT2,HPSE,FBN1,CALR,TRF,HMGB2,APOE,SERPINF1,NINJ1,CXCL12,C1QBP
GO:0051248	negative regulation of protein metabolic process	0.007302309575636661	0.007302309575636661	+1	IL1R2,TIMP1,SFRP2,C3,SORL1,CLU,CST7,SERPINB1A,ANG,PI16,EDN1,HSP90AB1,CALR,SDCBP,ECM1,WFDC21,EMILIN1,GPI1,APOE,VTN,SERPINF1,PLAT,YBX1,CTSB
GO:0044703	multi-organism reproductive process	0.007347747532877244	0.007347747532877244	+1	PTN,TIMP1,MMP2,ACE,EDN1,CALR,IL11RA1,PCSK5,LAMB1,CTSB,C1QBP
GO:0001706	endoderm formation	0.007711287881292718	0.007711287881292718	+1	FN1,MMP2,COL5A2,VTN,COL5A1,LAMB1
GO:0007584	response to nutrient	0.00777385155594695	0.00777385155594695	+1	LTA,POSTN,COL1A1,SFRP2,LIPG
GO:0043065	positive regulation of apoptotic process	0.007976652733773662	0.007976652733773662	+1	LTA,PTN,SFRP4,CCL5,SFRP2,CLU,MMP2,ACE,CTSD,ADAM17,CD40,GZMA,EMILIN1,FAP
GO:0060548	negative regulation of cell death	0.008141343793782625	0.008141343793782625	+1	CCL21A,CCL19,TIMP1,CCL5,SFRP2,SORL1,CLU,FN1,EDN1,SPP1,FSTL1,TSLP,HSP90AB1,ST3GAL1,ADAM17,GPI1,CHL1,HMGB2,APOE,SERPINF1,FLT3L,YBX1,CTSB,CXCL12,PPT1,HDGF
GO:0001704	formation of primary germ layer	0.008297266861225127	0.008297266861225127	+1	SFRP2,FN1,MMP2,GPI1,COL5A2,VTN,COL5A1,LAMB1
GO:2000403	positive regulation of lymphocyte migration	0.008438009864719124	0.008438009864719124	+1	CCL21A,CXCL13,CCL5
GO:0001767	establishment of lymphocyte polarity	0.008512814095397211	0.008512814095397211	+1	CCL21A,CCL19
GO:0002468	dendritic cell antigen processing and presentation	0.008512814095397211	0.008512814095397211	+1	CCL21A,CCL19
GO:0001768	establishment of T cell polarity	0.008512814095397211	0.008512814095397211	+1	CCL21A,CCL19
GO:0050866	negative regulation of cell activation	0.008637412408802852	0.008637412408802852	+1	PGLYRP2,FGL2,CST7,PGLYRP1,IL4RA,EMILIN1,MILR1,LOXL3,APOE,LAG3
GO:1902617	response to fluoride	0.0087623367593496	0.0087623367593496	+1	PON1,COL1A1
GO:0071695	anatomical structure maturation	0.008826246371195072	0.008826246371195072	+1	CCL21A,CCL19,C3,MMP2,C1QA,ANGPTL8,EDN1,ADAMTS12
GO:0045620	negative regulation of lymphocyte differentiation	0.009229576186000519	0.009229576186000519	+1	PGLYRP2,FGL2,PGLYRP1,IL4RA,LOXL3,LAG3
GO:0001779	natural killer cell differentiation	0.00923953020846575	0.00923953020846575	+1	PGLYRP2,PGLYRP1,IL15RA,IL11RA1,FLT3L
GO:0046328	regulation of JNK cascade	0.009301963050611132	0.009301963050611132	+1	CCL21A,CCL19,SFRP4,SFRP2
GO:0042692	muscle cell differentiation	0.009537226724779494	0.009537226724779494	+1	PI16,EDN1,CCL8,COL14A1,ADAMTS15,CALR,IL4RA,EFEMP2,NINJ1,LAMA2,FLT3L,YBX1,LAMB1,CXCL12
GO:0043068	positive regulation of programmed cell death	0.009682844257391259	0.009682844257391259	+1	LTA,PTN,SFRP4,CCL5,SFRP2,CLU,MMP2,ACE,CTSD,ADAM17,CD40,GZMA,EMILIN1,FAP
GO:0009057	macromolecule catabolic process	0.009684880318206203	0.009684880318206203	+1	TIMP1,PGLYRP2,SORL1,CLU,DPP4,MMP2,CTSS,CTSK,SERPINB1A,IDE,RNASET2B,PGLYRP1,HPSE,ADAMTS12,HSP90AB1,CTSD,CALR,SDCBP,DNASE1L2,GZMA,FAP,DPP7,APOE,HYAL1
GO:0010634	positive regulation of epithelial cell migration	0.010276245211945591	0.010276245211945591	+1	FGF18,FGF7,CALR,ADAM17,CD40,GPI1,SPARC,HYAL1
GO:0002237	response to molecule of bacterial origin	0.010876849990405368	0.010876849990405368	+1	LTA,CXCL13,CCL5,SPON2,SSC5D,ACE,CNP,EDN1,LY86,ADAM17,WFDC21,CD14,HMGB2
GO:0033993	response to lipid	0.010913154629782132	0.010913154629782132	+1	CCL21A,CCL19,LTA,CXCL13,PON1,COL1A1,CCL5,SPON2,MMP2,ACE,CNP,EDN1,SPP1,LY86,CALR,ADAM17,DHH,WFDC21,GPI1,CD14,HMGB2
GO:1904026	regulation of collagen fibril organization	0.010918650224510629	0.010918650224510629	+1	AEBP1,EFEMP2,EMILIN1
