"EnrichmentMap::Colouring (scat_d_en)","EnrichmentMap::ES (scat_d_en)","EnrichmentMap::fdr_qvalue (scat_d_en)","EnrichmentMap::fwer_qvalue (scat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_d_en)","EnrichmentMap::pvalue (scat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"0.9897237547880544",,"0.010276245211945591",,"FGF7|ADAM17|CD40|CALR|GPI1|SPARC|HYAL1|FGF18","positive regulation of epithelial cell migration","8","ENR","GO:0010634","1.0","0.010276245211945591","Cluster 3","Clustered","45.670707070707074","GO:0010634","false","GO:0010634"
"0.9999994863222541",,"5.136777459167899E-7",,"CCL21A|CCL19|LTA|CCL22|CXCL13|CCL5|CCL6","Viral protein interaction with cytokine and cytokine receptor","7","ENR","KEGG:04061","1.0","5.136777459167899E-7","Cluster 1","Clustered","98.83582089552239","KEGG:04061","false","KEGG:04061"
"0.9778226374006389",,"0.02217736259936111",,"CXCL13|CCL5","positive regulation of cell-cell adhesion mediated by integrin","2","ENR","GO:0033634","1.0","0.02217736259936111","Cluster 4","Clustered","68.45953094692294","GO:0033634","false","GO:0033634"
"0.9999999917868087",,"8.213191296185331E-9",,"ADAM17|DCN|CD40|CXCL12|CXCL13|PTN|APOE|HYAL1|FGF18|SERPINF1|FGF7|DPP4|CALR|FSTL1|GPI1|FAP|SPARC|LOXL2|CD63","epithelial cell migration","19","ENR","GO:0010631","1.0","8.213191296185331E-9","Cluster 2","Clustered","56.18279569892473","GO:0010631","false","GO:0010631"
"0.9999620680821174",,"3.7931917882579025E-5",,"CCL21A|CCL19|LTA|CCL22|CXCL13|IL1R2","Cytokine-cytokine receptor interaction","6","ENR","KEGG:04060","1.0","3.7931917882579025E-5","Cluster 1","Clustered","89.80468303826385","KEGG:04060","false","KEGG:04060"
"0.9973521612331315",,"0.0026478387668684984",,"CCL21A|DPP4|CXCL13|CCL5","regulation of cell adhesion mediated by integrin","4","ENR","GO:0033628","1.0","0.0026478387668684984","Cluster 4","Clustered","69.74929107589658","GO:0033628","false","GO:0033628"
"0.9999569248819358",,"4.307511806427733E-5",,"CCL21A|ADAM17|EMILIN1|FBN1|DPP4|CXCL13|JAM3|CCL5|VTN","cell adhesion mediated by integrin","9","ENR","GO:0033627","1.0","4.307511806427733E-5","Cluster 2","Clustered","62.85806641198942","GO:0033627","false","GO:0033627"
"0.9979523953002096",,"0.002047604699790385",,"IL1R2|COL1A2|COL3A1|COL1A1","Amoebiasis","4","ENR","KEGG:05146","1.0","0.002047604699790385","Cluster 6","Clustered","27.514486391571555","KEGG:05146","false","KEGG:05146"
"0.9778277403259349",,"0.022172259674065144",,"DCN|EMILIN1|CXCL12|IL1R2|NUCB2|C1QBP|CCL5|SFRP2|CLU|CTHRC1|ADAMTS12|ADAM17|SFRP4|TNFAIP6|ECM1|SORL1|FST|HMGB2|APOE|DKK2|GREM2|FBN1|HSP90AB1|CALR|YBX1|ASPN|EDN1","negative regulation of cell communication","27","ENR","GO:0010648","1.0","0.022172259674065144","Cluster 3","Clustered","43.07928913192071","GO:0010648","false","GO:0010648"
"0.9987543386680807",,"0.001245661331919263",,"CCL21A|FLT3L|CCL19|LAG3|CXCL12|CCL5|PGLYRP2|CD48|CLU|ST3GAL1|FN1|MILR1|IL11RA1|CST7|C1QA|PGLYRP1|TSLP|ADAM17|CD40|IL4RA|LOXL3|NAMPT|IL15RA|DPP4|FGL2|KARS","leukocyte activation","26","ENR","GO:0045321","1.0","0.001245661331919263","Cluster 2","Clustered","61.56453028972783","GO:0045321","false","GO:0045321"
"0.9995956747146283",,"4.043252853717419E-4",,"CCL21A|ADAM17|IL22RA2|CD40|EMILIN1|CCL19|SORL1|CCL5|APOE|SFRP2|C3|FGF18|CLU|FN1|FGF7|FBN1|HSP90AB1|SDCBP|ACE|ANG|THPO|EDN1|TSLP|VTN","regulation of protein phosphorylation","24","ENR","GO:0001932","1.0","4.043252853717419E-4","Cluster 1","Clustered","95.02505157677572","GO:0001932","false","GO:0001932"
"0.9999999625561876",,"3.7443812401699433E-8",,"CCL21A|DCN|CCL19|CCL22|CXCL12|PTN|NUCB2|C1QBP|CCL5|COL3A1|COL1A1|CCL6|SFRP2|C3|CLU|FN1|IGFBP6|CCL9|PCSK5|CCL8|HPSE|LY86|TSLP|ADAM17|LAMA2|CD40|LAMB1|SFRP4|SORL1|CD14|LOXL3|APOE|DKK2|FGF18|C1QTNF12|SPP1|CHSY1|NINJ1|HSP90AB1|CALR|SDCBP|THPO|EDN1|FABP5|CD63","positive regulation of cell communication","45","ENR","GO:0010647","1.0","3.7443812401699433E-8","Cluster 1","Clustered","90.93730355665839","GO:0010647","false","GO:0010647"
"0.9997479033341639",,"2.5209666583614755E-4",,"CCL21A|ADAM17|CD40|CCL19|CCL5|SFRP2|C3|FGF18|CLU|FGF7|FBN1|HSP90AB1|SDCBP|ACE|ANG|EDN1|TSLP","positive regulation of protein phosphorylation","17","ENR","GO:0001934","1.0","2.5209666583614755E-4","Cluster 1","Clustered","95.02505157677572","GO:0001934","false","GO:0001934"
"0.9961910299556469",,"0.003808970044353056",,"FGF7|ADAM17|ECM1|CXCL12|ANG|HMGB2|SPARC|APOE|LOXL2|WNT2","endothelial cell proliferation","10","ENR","GO:0001935","1.0","0.003808970044353056","Cluster 3","Clustered","47.58200290275762","GO:0001935","false","GO:0001935"
"0.9869721069989157",,"0.013027893001084345",,"FGF7|ADAM17|ECM1|CXCL12|ANG|HMGB2|SPARC|APOE|WNT2","regulation of endothelial cell proliferation","9","ENR","GO:0001936","1.0","0.013027893001084345","Cluster 3","Clustered","48.941318814277075","GO:0001936","false","GO:0001936"
"0.9999999999154343",,"8.456565907009719E-11",,"CCL21A|CCL19|DPP4|CCL9|CCL22|CXCL13|CCL8|CCL5|CCL6|EDN1|SPP1","neutrophil chemotaxis","11","ENR","GO:0030593","1.0","8.456565907009719E-11","Cluster 1","Clustered","103.558352402746","GO:0030593","false","GO:0030593"
"0.9999998738001085",,"1.261998915164551E-7",,"PLAT|CCL21A|DCN|CCL19|CCL22|IL1R2|PTN|NUCB2|TIMP1|CCL5|CCL6|C3|CLU|FN1|CTHRC1|IGFBP6|CCL9|FSTL1|ACE|PCSK5|CCL8|HPSE|ADAMTS12|LY86|TSLP|ADAM17|CD40|TNFAIP6|ECM1|CD14|LOXL3|HMGB2|APOE|DKK2|C1QTNF12|GREM2|NINJ1|YBX1|EDN1|EMILIN1|CXCL12|C1QBP|POSTN|COL3A1|COL1A1|SFRP2|LAMA2|LAMB1|SFRP4|SORL1|FST|FGF18|SPP1|CHSY1|FBN1|HSP90AB1|CALR|SDCBP|THPO|ASPN|FABP5|SRGN|CD63","regulation of cell communication","63","ENR","GO:0010646","1.0","1.261998915164551E-7","Cluster 1","Clustered","90.93730355665839","GO:0010646","false","GO:0010646"
"0.9999999999513898",,"4.8610235456259876E-11",,"IL16|CCL21A|ADAM17|EMILIN1|CCL19|TNFAIP6|CCL22|ECM1|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|CCL6|SPP1|PLA2G7|NINJ1|DPP4|CCL9|CALR|CCL8|EDN1","leukocyte migration","23","ENR","GO:0050900","1.0","4.8610235456259876E-11","Cluster 1","Clustered","99.97080291970802","GO:0050900","false","GO:0050900"
"0.9999999999825856",,"1.7414376588227667E-11",,"CCL19|LAG3|LTA|IL1R2|CHID1|C1QBP|POSTN|CCL5|COL3A1|PGLYRP2|C3|LUM|CLU|FN1|SERPINB1A|PCSK5|PGLYRP1|HPSE|TSLP|IL16|ADAM17|CD40|IL4RA|SORL1|GSDMD|CD14|HMGB2|ABCD1|HSP90AB1|SPON2|SSC5D|SRGN","cytokine production","32","ENR","GO:0001816","1.0","1.7414376588227667E-11","Cluster 7","Clustered","37.737280296022206","GO:0001816","false","GO:0001816"
"0.9722273614891414",,"0.02777263851085863",,"FGF7|ADAM17|ECM1|CXCL12|ANG|HMGB2|WNT2","positive regulation of endothelial cell proliferation","7","ENR","GO:0001938","1.0","0.02777263851085863","Cluster 3","Clustered","41.714285714285715","GO:0001938","false","GO:0001938"
"0.9999999994394002",,"5.605997365532009E-10",,"CCL19|LAG3|LTA|IL1R2|CHID1|C1QBP|POSTN|CCL5|PGLYRP2|C3|LUM|CLU|FN1|SERPINB1A|PGLYRP1|HPSE|TSLP|IL16|ADAM17|CD40|IL4RA|SORL1|GSDMD|CD14|HMGB2|ABCD1|HSP90AB1|SPON2|SSC5D|SRGN","regulation of cytokine production","30","ENR","GO:0001817","1.0","5.605997365532009E-10","Cluster 7","Clustered","37.035940803382665","GO:0001817","false","GO:0001817"
"0.9999999999998305",,"1.695299449748903E-13",,"IL16|CCL21A|ADAM17|CCL19|TNFAIP6|CCL22|CXCL12|CXCL13|JAM3|PTN|C1QBP|CCL5|CCL6|SPP1|PLA2G7|NINJ1|DPP4|CCL9|CALR|CCL8|EDN1","leukocyte chemotaxis","21","ENR","GO:0030595","1.0","1.695299449748903E-13","Cluster 1","Clustered","100.17423991155334","GO:0030595","false","GO:0030595"
"0.9999965765822961",,"3.4234177038670353E-6",,"IL16|ADAM17|CD40|CCL19|IL4RA|LTA|SORL1|GSDMD|CD14|POSTN|CCL5|HMGB2|C3|LUM|CLU|SPON2|HPSE|TSLP","positive regulation of cytokine production","18","ENR","GO:0001819","1.0","3.4234177038670353E-6","Cluster 7","Clustered","36.49468599033816","GO:0001819","false","GO:0001819"
"0.9811690019370574",,"0.018830998062942614",,"CCL21A|ADAM17|CD40|CCL19|SORL1|CCL5|SFRP2|FGF18|CLU|FBN1|HSP90AB1|ACE|ANG|EDN1","regulation of kinase activity","14","ENR","GO:0043549","1.0","0.018830998062942614","Cluster 1","Clustered","91.17447823494335","GO:0043549","false","GO:0043549"
"0.9999999990492193",,"9.507806543898577E-10",,"CCL21A|CCL19|CCL22|CXCL12|CXCL13|JAM3|CHL1|PTN|C1QBP|CCL5|CCL6|FN1|PLA2G7|CCL9|CCL8|IL16|ADAM17|LAMA2|TNFAIP6|HMGB2|FGF18|SPP1|FGF7|NINJ1|DPP4|CALR|EDN1","taxis","27","ENR","GO:0042330","1.0","9.507806543898577E-10","Cluster 1","Clustered","99.42553897180763","GO:0042330","false","GO:0042330"
"0.9991188978983592",,"8.811021016408363E-4",,"NINJ1|CD40|EMILIN1|ECM1|CCL5|HPSE|HYAL1|SFRP2|C3|FGF18","positive regulation of vasculature development","10","ENR","GO:1904018","1.0","8.811021016408363E-4","Cluster 11","Clustered","52.34","GO:1904018","false","GO:1904018"
"0.9999697651901537",,"3.0234809846311348E-5",,"TRF|CCL21A|CCL19|PON1|CXCL12|NUCB2|CCL5|C3|CLU|CTSS|VTN|IL4RA|SFRP4|LIPG|SORL1|CD14|APOE|C1QTNF12|SPP1|IL15RA|HSP90AB1|CALR|SDCBP|CFP|ANG|PPT1|EDN1|CD63","positive regulation of transport","28","ENR","GO:0051050","1.0","3.0234809846311348E-5","Cluster 1","Clustered","83.58052434456928","GO:0051050","false","GO:0051050"
"0.9999898246510154",,"1.0175348984576541E-5",,"TRF|ADAM17|EMILIN1|SFRP4|TNFAIP6|SORL1|COL1A2|FST|COL3A1|SFRP2|GREM2|FBN1|HSP90AB1|FSTL1|SDCBP","transmembrane receptor protein serine/threonine kinase signaling pathway","15","ENR","GO:0007178","1.0","1.0175348984576541E-5","Cluster 3","Clustered","46.55764705882353","GO:0007178","false","GO:0007178"
"0.9999999314806003",,"6.851939966898089E-8",,"ADAM17|DCN|CD40|CXCL12|CXCL13|PTN|APOE|FGF18|SERPINF1|DPP4|CALR|FSTL1|GPI1|FAP|SPARC|LOXL2","endothelial cell migration","16","ENR","GO:0043542","1.0","6.851939966898089E-8","Cluster 2","Clustered","53.64065335753176","GO:0043542","false","GO:0043542"
"0.999432565787896",,"5.674342121040828E-4",,"CCL21A|CCL19|CCL22|CXCL13|CCL5|CCL6|C3","Peptide ligand-binding receptors","7","ENR","REAC:R-MMU-375276","1.0","5.674342121040828E-4","Cluster 1","Clustered","97.8182671254301","REAC:R-MMU-375276","false","REAC:R-MMU-375276"
"0.999773954048869",,"2.2604595113099254E-4",,"CCL21A|CCL19|CCL22|CXCL13|CCL5|CCL6","positive regulation of GTPase activity","6","ENR","GO:0043547","1.0","2.2604595113099254E-4","Cluster 1","Clustered","101.66529709228824","GO:0043547","false","GO:0043547"
"0.9881631597646785",,"0.011836840235321451",,"TRF|CCL21A|CCL19|NAXE|PON1|CXCL12|LGI3|NUCB2|CCL5|C3|CLU|CTSS|ACE|VTN|IL16|IL4RA|SFRP4|LIPG|SORL1|APOC1|CD14|APOE|C1QTNF12|SPP1|IL15RA|HSP90AB1|CALR|SDCBP|CFP|ANG|PPT1|EDN1|FABP5|CD63","regulation of transport","34","ENR","GO:0051049","1.0","0.011836840235321451","Cluster 1","Clustered","83.95403556771547","GO:0051049","false","GO:0051049"
"0.994156590433515",,"0.005843409566484951",,"CCL21A|CCL19","dendritic cell apoptotic process","2","ENR","GO:0097048","1.0","0.005843409566484951","Cluster 1","Clustered","96.76886792452831","GO:0097048","false","GO:0097048"
"0.9999999996893665",,"3.1063347450642543E-10",,"DHH|TNFAIP6|ECM1|PTN|LRRC17|COL1A2|CTSK|CLEC11A|COL1A1|SFRP2|FGF18|SPP1|CLEC3B|MMP2|CHSY1|CTHRC1|IGSF10|BMP1|ADAMTS12|ASPN|COL5A2|SRGN","ossification","22","ENR","GO:0001503","1.0","3.1063347450642543E-10","Cluster 6","Clustered","26.0","GO:0001503","false","GO:0001503"
"0.9998945641531339",,"1.0543584686611738E-4",,"SERPINF1|ADAM17|DCN|CD40|CALR|CXCL13|PTN|GPI1|SPARC|APOE|FGF18","regulation of endothelial cell migration","11","ENR","GO:0010594","1.0","1.0543584686611738E-4","Cluster 3","Seed","52.01118881118881","GO:0010594","false","GO:0010594"
"0.9966479508726277",,"0.0033520491273723433",,"CCL21A|ADAM17|CD40|CCL19|SORL1|CCL5|SFRP2|FGF18|CLU|FBN1|HSP90AB1|ACE|ANG|EDN1","regulation of protein kinase activity","14","ENR","GO:0045859","1.0","0.0033520491273723433","Cluster 1","Clustered","91.17447823494335","GO:0045859","false","GO:0045859"
"0.9646216392453191",,"0.0353783607546809",,"CTHRC1|SFRP4|CPZ|COL1A1|SFRP2|C3","cell surface receptor signaling pathway involved in cell-cell signaling","6","ENR","GO:1905114","1.0","0.0353783607546809","Cluster 8","Clustered","36.180509413067554","GO:1905114","false","GO:1905114"
"0.9688228671821421",,"0.03117713281785799",,"CCL21A|CCL19","positive regulation of phosphatidylinositol 3-kinase activity","2","ENR","GO:0043552","1.0","0.03117713281785799","Cluster 1","Clustered","96.76886792452831","GO:0043552","false","GO:0043552"
"0.9999999999726257",,"2.7374292051951535E-11",,"PLAT|CCL21A|DCN|IL22RA2|CCL19|LTA|PON1|CCL22|CNP|CXCL13|IL1R2|CHL1|PTN|NUCB2|TIMP1|CCL5|CCL6|CLU|FN1|PLA2G7|CTSS|IL11RA1|CCL9|FSTL1|ACE|CCL8|HPSE|PCOLCE|ADAMTS12|LY86|TSLP|IL16|ADAM17|DHH|CD40|IL4RA|TNFAIP6|ECM1|HP|CD14|CTSB|ADAM23|HMGB2|APOE|HYAL1|C1QTNF12|GREM2|CLEC3B|ABCD1|ENTPD6|SERPINF1|GPX3|NINJ1|CP|DPP4|PON3|SPON2|YBX1|SSC5D|ANG|EDN1|TRF|WFDC21|EMILIN1|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|MMP19|LOXL2|COL5A2|LAMA2|SFRP4|LIPG|SORL1|FST|PRXL2A|FGF18|WNT2|SPP1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|GPI1|THPO|SPARC|ASPN|CD63","response to chemical","96","ENR","GO:0042221","1.0","2.7374292051951535E-11","Cluster 1","Clustered","89.22884283246978","GO:0042221","false","GO:0042221"
"0.9989771579378166",,"0.0010228420621834473",,"CCL21A|ADAM17|CD40|CCL19|FBN1|HSP90AB1|ACE|ANG|CCL5|EDN1|FGF18|CLU","positive regulation of protein kinase activity","12","ENR","GO:0045860","1.0","0.0010228420621834473","Cluster 1","Clustered","92.06294256490952","GO:0045860","false","GO:0045860"
"0.9977575062489202",,"0.0022424937510797487",,"TRF|CCL21A|IL22RA2|EMILIN1|CCL19|CCL5|SFRP2|C3|CLU|FN1|ACE|TSLP|VTN|ADAM17|CD40|SORL1|APOC1|APOE|FGF18|FGF7|FBN1|HSP90AB1|SDCBP|ANG|THPO|EDN1","regulation of phosphorus metabolic process","26","ENR","GO:0051174","1.0","0.0022424937510797487","Cluster 1","Clustered","95.02505157677572","GO:0051174","false","GO:0051174"
"0.9981989143497028",,"0.001801085650297237",,"CCL21A|CCL19|FGL2","regulation of dendritic cell antigen processing and presentation","3","ENR","GO:0002604","1.0","0.001801085650297237","Cluster 4","Clustered","79.66386554621849","GO:0002604","false","GO:0002604"
"0.9999661905773166",,"3.3809422683362684E-5",,"TRF|CCL21A|FLT3L|CCL19|JAM3|NUCB2|NPC2|CCL5|COL3A1|IDE|CTSS|COL14A1|SERPINB1A|FSTL1|ACE|CCL8|NAPSA|ANGPTL8|ADAM17|CD40|IL4RA|SFRP4|LIPG|CTSK|HMGB2|APOE|C1QTNF12|SPP1|ABCD1|SERPINF1|FGF7|FBN1|CP|GPI1|CRISPLD1|PPT1|EDN1|FABP5","homeostatic process","38","ENR","GO:0042592","1.0","3.3809422683362684E-5","Cluster 4","Clustered","72.51381951381951","GO:0042592","false","GO:0042592"
"0.9973042918354084",,"0.0026957081645916023",,"MMP2|COL5A1|LAMB1|COL5A2|FN1|VTN","endodermal cell differentiation","6","ENR","GO:0035987","1.0","0.0026957081645916023","Cluster 6","Clustered","27.606606606606604","GO:0035987","false","GO:0035987"
"0.9988306340157054",,"0.0011693659842945917",,"CCL21A|CCL19","positive regulation of dendritic cell antigen processing and presentation","2","ENR","GO:0002606","1.0","0.0011693659842945917","Cluster 1","Clustered","96.76886792452831","GO:0002606","false","GO:0002606"
"0.9989564581120549",,"0.0010435418879451298",,"WFDC21|ECM1|SORL1|CTSB|TIMP1|PI16|SFRP2|C3|SERPINF1|CST7|SERPINB1A|GPI1|VTN","negative regulation of peptidase activity","13","ENR","GO:0010466","1.0","0.0010435418879451298","Cluster 10","Clustered","26.56551724137931","GO:0010466","false","GO:0010466"
"0.9999999999999978",,"2.1943414058355144E-15",,"CCL21A|CCL19|LTA|CCL22|CNP|CXCL13|GZMA|NPC2|CCL5|AMY1|PGLYRP2|CCL6|C3|CLU|CCL9|SERPINB1A|C1QA|ACE|CCL8|PGLYRP1|LY86|TSLP|ADAM17|CD40|IL4RA|HP|GSDMD|CD14|HMGB2|APOE|HYAL1|ADAMTS4|RNASE6|DPP4|SPON2|FGL2|SSC5D|CFP|ANG|CFD|RNASET2B|EDN1|LYZ2|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|C1RL|CXCL12|CHID1|C1QBP|CALR","response to external biotic stimulus","54","ENR","GO:0043207","1.0","2.1943414058355144E-15","Cluster 1","Clustered","97.59746079163556","GO:0043207","false","GO:0043207"
"0.9871510804281475",,"0.012848919571852553",,"CCL21A|CCL19","positive regulation of glycoprotein biosynthetic process","2","ENR","GO:0010560","1.0","0.012848919571852553","Cluster 1","Clustered","96.76886792452831","GO:0010560","false","GO:0010560"
"0.9999999999999992",,"7.356693577743374E-16",,"CCL21A|CCL19|LTA|CCL22|CNP|CXCL13|GZMA|NPC2|CCL5|AMY1|PGLYRP2|CCL6|C3|CLU|FN1|CCL9|SERPINB1A|C1QA|ACE|CCL8|PGLYRP1|LY86|TSLP|ADAM17|CD40|IL4RA|HP|GSDMD|CD14|CTSB|HMGB2|APOE|HYAL1|ADAMTS4|RNASE6|DPP4|SPON2|FGL2|SSC5D|CFP|ANG|CFD|RNASET2B|EDN1|LYZ2|C1QB|C1QC|TRF|WFDC21|EMILIN1|LAG3|C1RL|CXCL12|CHID1|C1QBP|HSP90AB1|CALR","biological process involved in interspecies interaction between organisms","57","ENR","GO:0044419","1.0","7.356693577743374E-16","Cluster 1","Clustered","93.6246297562087","GO:0044419","false","GO:0044419"
"0.9999957536711697",,"4.246328830285689E-6",,"CCL21A|IL22RA2|CCL19|LTA|CCL22|CXCL13|IL1R2|PTN|TIMP1|CCL5|CCL6|C3|CLU|FN1|CCL9|ACE|CCL8|PGLYRP1|HPSE|ADAMTS12|LY86|TSLP|IL16|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|GSDMD|CD14|LOXL3|HMGB2|APOE|C1QTNF12|NAMPT|NINJ1|CFD|EDN1|TRF|EMILIN1|LAG3|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|OLFML2B|COL4A5|ADAMTS14|LAMA2|LAMB1|SFRP4|SORL1|FST|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|ASPN|FABP5|CPE|SRGN|CD63|PLAT|DCN|FLT3L|GZMA|NUCB2|CD48|MILR1|IL11RA1|CTHRC1|IGFBP6|FSTL1|PCSK5|CPZ|ANGPTL8|DHH|ANGPTL1|CLEC11A|DKK2|SEMA3B|GREM2|OGN|YBX1|HAPLN4|PPT1|KARS|HDGF","cell communication","102","ENR","GO:0007154","1.0","4.246328830285689E-6","Cluster 1","Clustered","89.22884283246978","GO:0007154","false","GO:0007154"
"1.0",,"2.305591329198571E-19",,"CCL21A|CCL19|LTA|CXCL13|PTN|TIMP1|CCL5|PGLYRP2|C3|CLU|FN1|CST7|C1QA|ACE|PGLYRP1|HPSE|ADAMTS12|ADAM17|CD40|IL4RA|TNFAIP6|ECM1|HP|LOXL3|HMGB2|APOE|HYAL1|ABCD1|SERPINF1|NINJ1|DPP4|FGL2|ANG|EDN1|C1QC|TRF|EMILIN1|LAG3|CXCL12|JAM3|C1QBP|COL1A2|POSTN|COL3A1|COL1A1|SFRP2|MMP2|COL14A1|ELN|EFEMP2|FAP|MMP19|LOXL2|COL5A2|VTN|COL5A1|LAMA2|ADAMTS2|LAMB1|SFRP4|SORL1|LRRC17|FST|CTSK|PRXL2A|PI16|FGF18|WNT2|SPP1|CHSY1|FGF7|IL15RA|FBN1|HSP90AB1|CALR|SDCBP|BMP1|GPI1|THPO|SPARC|ASPN|CPE|SRGN|DCN|FLT3L|NAXE|CNP|CHL1|ST3GAL1|MFAP5|IL11RA1|CTHRC1|IGSF10|PCSK5|DHH|DKK2|SEMA3B|GREM2|YBX1|MFAP2|HAPLN4|CYB5D2|PPT1","multicellular organism development","103","ENR","GO:0007275","1.0","2.305591329198571E-19","Cluster 1","Clustered","91.9990446620492","GO:0007275","false","GO:0007275"
"0.9982867306455732",,"0.0017132693544268474",,"TRF|LTA|CNP|CXCL12|JAM3|CHL1|PTN|POSTN|CCL5|COL3A1|SFRP2|C3|CLU|FN1|MMP2|CTHRC1|CST7|IGSF10|C1QA|ACE|VTN|ADAM17|DHH|LAMA2|LAMB1|SORL1|LOXL3|HMGB2|APOE|FGF18|WNT2|ABCD1|SERPINF1|IL15RA|HSP90AB1|CALR|SDCBP|HAPLN4|ANG|CYB5D2|PPT1|EDN1|CPE","nervous system development","43","ENR","GO:0007399","1.0","0.0017132693544268474","Cluster 4","Clustered","66.83822937625754","GO:0007399","false","GO:0007399"
"0.999975257761071",,"2.474223892902621E-5",,"MMP2|CTSD|COL5A1|COL4A5|CTSB|COL1A2|CTSK|COL3A1|COL1A1|COL5A2","Collagen degradation","10","ENR","REAC:R-MMU-1442490","1.0","2.474223892902621E-5","Cluster 8","Clustered","33.0","REAC:R-MMU-1442490","false","REAC:R-MMU-1442490"
"0.9999829888813667",,"1.7011118633266947E-5",,"PLAT|WFDC21|ECM1|SORL1|IL1R2|CTSB|TIMP1|PI16|SFRP2|C3|SERPINF1|CST7|HSP90AB1|SERPINB1A|SDCBP|GPI1|VTN","negative regulation of proteolysis","17","ENR","GO:0045861","1.0","1.7011118633266947E-5","Cluster 10","Clustered","26.29233870967742","GO:0045861","false","GO:0045861"
"0.9999999999911765",,"8.823504539299177E-12",,"CCL21A|EMILIN1|CCL19|LAG3|SNED1|LGALS3BP|CXCL12|CXCL13|JAM3|CHL1|PTN|C1QBP|POSTN|CCL5|COL3A1|COL1A1|FN1|MMP2|MILR1|COL14A1|PCSK5|EFEMP2|HPSE|FAP|ADAMTS12|VTN|COL5A1|ADAM17|LAMA2|IL4RA|LAMB1|TNFAIP6|LOXL3|ADAM23|HYAL1|SPP1|NINJ1|FBN1|DPP4|SPON2|CALR|FGL2|HAPLN4|CD63","cell adhesion","44","ENR","GO:0007155","1.0","8.823504539299177E-12","Cluster 1","Clustered","87.91754277468563","GO:0007155","false","GO:0007155"
"0.9907704238139995",,"0.009229576186000519",,"IL4RA|LAG3|FGL2|PGLYRP1|LOXL3|PGLYRP2","negative regulation of lymphocyte differentiation","6","ENR","GO:0045620","1.0","0.009229576186000519","Cluster 7","Clustered","35.80566801619433","GO:0045620","false","GO:0045620"
"0.986930279486227",,"0.013069720513772977",,"CCL21A|CCL19|CCL22|CXCL13|CCL5|CCL6|C3","Class A/1 (Rhodopsin-like receptors)","7","ENR","REAC:R-MMU-373076","1.0","0.013069720513772977","Cluster 1","Clustered","97.8182671254301","REAC:R-MMU-373076","false","REAC:R-MMU-373076"
"0.955252260236444",,"0.04474773976355593",,"COL1A2|COL1A1","GP1b-IX-V activation signalling","2","ENR","REAC:R-MMU-430116","1.0","0.04474773976355593","Cluster 6","Clustered","27.22881355932203","REAC:R-MMU-430116","false","REAC:R-MMU-430116"
"0.9521786090243026",,"0.04782139097569735",,"CCL21A|CCL19","regulation of glycoprotein biosynthetic process","2","ENR","GO:0010559","1.0","0.04782139097569735","Cluster 1","Clustered","96.76886792452831","GO:0010559","false","GO:0010559"
"0.9996658221176199",,"3.341778823801425E-4",,"CCL21A|CCL19","dendritic cell dendrite assembly","2","ENR","GO:0097026","1.0","3.341778823801425E-4","Cluster 1","Clustered","96.76886792452831","GO:0097026","false","GO:0097026"
"0.9999998175209597",,"1.8247904034604294E-7",,"COL5A1|ADAMTS2|CTSB|COL1A2|LOXL3|COL3A1|COL1A1|COL4A5|CTSS|COL14A1|BMP1|ADAMTS14|PCOLCE|LOXL2|COL5A2","Collagen formation","15","ENR","REAC:R-MMU-1474290","1.0","1.8247904034604294E-7","Cluster 8","Clustered","33.0","REAC:R-MMU-1474290","false","REAC:R-MMU-1474290"
"0.999999999999987",,"1.2983161249142345E-14",,"PLAT|CCL21A|EMILIN1|CCL19|LAG3|LTA|CXCL12|CXCL13|PTN|C1QBP|CCL5|C3|FN1|PLA2G7|CTSS|ACE|LY86|TSLP|VTN|IL16|ADAM17|CD14|HMGB2|FGF18|NINJ1|DPP4|CALR|EDN1|KARS","positive regulation of response to external stimulus","29","ENR","GO:0032103","1.0","1.2983161249142345E-14","Cluster 1","Clustered","90.92001049042749","GO:0032103","false","GO:0032103"
"0.9949346896550516",,"0.005065310344948339",,"CCL21A|ADAM17|CD40|CCL19|FBN1|HSP90AB1|ACE|ANG|CCL5|EDN1|FGF18|CLU","positive regulation of kinase activity","12","ENR","GO:0033674","1.0","0.005065310344948339","Cluster 1","Clustered","92.06294256490952","GO:0033674","false","GO:0033674"
